id,purchase,test,imp_1,imp_2,imp_3,imp_4,imp_5,imp_6
407464,1,1,0,0,0,0,0,1
1380067,1,1,0,0,0,0,0,1
90713,1,1,4,0,0,0,0,12
484735,1,1,3,0,0,2,0,0
1089464,1,1,0,1,0,0,0,1
1008294,0,1,0,0,0,0,0,1
1183762,1,1,8,6,0,11,0,0
954177,1,1,0,0,0,0,0,1
432939,0,1,2,0,1,0,0,0
624368,1,1,0,0,0,0,0,1
210446,1,1,0,2,0,0,0,0
1137007,1,1,0,1,0,0,0,0
1009719,1,1,2,3,0,1,0,0
1263405,0,1,0,3,0,0,0,0
1127690,0,1,0,1,0,0,0,0
365934,0,1,2,0,0,0,0,19
566787,0,1,0,0,0,0,0,1
374467,0,1,0,0,0,0,0,1
66648,1,1,0,0,0,6,0,0
937058,0,1,0,0,0,0,0,1
834812,1,1,0,2,0,0,0,0
1176070,0,1,0,1,0,0,0,0
200741,1,1,0,0,0,0,0,4
1371097,0,0,0,0,0,0,0,1
57157,0,1,0,1,0,0,0,0
1026684,0,1,0,1,0,0,0,1
883415,0,1,0,0,0,0,0,2
681491,1,1,0,1,0,0,0,0
518097,0,1,5,34,0,2,0,0
774880,1,1,0,2,0,0,0,0
26265,1,1,0,1,0,0,0,0
866017,1,1,0,0,0,1,0,0
1095275,1,1,0,0,0,0,0,3
1098735,0,1,0,4,0,0,0,0
871030,1,1,1,0,0,2,0,0
1193635,1,1,0,5,0,0,1,0
342917,0,0,2,0,0,0,0,0
403211,1,1,0,3,0,0,0,0
1206086,1,1,0,3,0,0,0,0
363157,1,1,5,11,0,0,0,0
989976,1,1,0,1,0,0,0,0
1392084,0,0,0,15,0,0,0,1
412301,1,1,1,1,0,0,0,0
1178414,0,1,1,0,0,0,0,7
1223843,1,1,0,1,0,0,0,2
1143134,1,1,3,0,0,0,2,3
252883,1,1,1,146,0,37,0,7
687488,0,1,0,0,0,0,0,1
751860,0,1,0,0,0,0,0,1
1140543,0,1,0,1,0,0,0,0
344517,0,1,0,3,0,0,0,1
368651,0,1,0,0,0,0,0,1
419809,1,1,0,0,0,0,0,8
142145,0,1,0,0,0,0,0,1
489960,0,1,0,3,0,0,0,0
506052,0,0,0,0,0,0,0,1
566775,1,1,0,0,0,0,0,5
374681,1,1,0,0,0,0,0,6
1053198,1,1,1,0,0,0,0,3
212276,0,1,0,0,0,0,0,3
1091806,1,1,0,0,0,0,0,1
487809,1,1,0,0,0,3,0,0
1188630,1,1,0,0,0,0,0,1
1030268,1,1,0,3,0,0,0,0
390440,1,1,10,0,0,1,0,1
63433,0,1,0,7,0,0,0,2
59217,0,1,0,0,0,0,0,1
522237,1,1,0,1,0,0,0,0
935503,1,1,0,0,0,1,0,0
488021,0,1,0,3,0,0,0,4
1018667,0,1,3,48,0,21,0,0
763887,1,1,0,7,0,0,0,0
824565,0,0,0,0,1,0,0,4
415970,0,1,0,3,0,0,0,0
81216,1,1,0,0,0,2,0,0
637556,0,1,0,0,0,0,0,1
248639,0,1,0,10,0,0,0,5
1174875,1,1,0,1,0,0,0,0
212768,1,1,1,0,0,0,0,2
362242,1,1,0,0,0,0,0,1
1004555,0,1,0,0,0,0,0,3
437031,0,0,0,0,0,0,0,2
44554,1,1,0,1,0,0,0,0
646721,0,0,0,2,0,0,0,0
1354545,0,0,0,6,0,0,0,0
552524,0,1,1,2,0,0,0,0
727358,1,1,0,0,0,0,0,5
87704,0,1,0,1,0,0,0,0
39478,1,1,0,0,0,0,0,1
967533,0,1,0,0,0,0,0,6
1213597,0,1,0,1,0,0,0,0
1323438,0,1,0,0,0,0,0,1
714260,0,1,0,1,0,0,0,0
219323,1,1,4,1,0,0,0,97
1024578,1,1,0,1,0,0,0,0
470131,1,1,0,1,0,0,0,0
217379,0,1,0,3,0,0,0,2
905516,1,0,0,3,0,0,0,1
320888,1,1,0,2,0,0,0,1
689351,1,1,0,0,0,0,0,1
249745,0,1,0,0,0,0,0,1
607617,1,1,0,0,0,0,0,5
947903,1,1,1,6,0,1,0,1
545921,0,1,2,0,0,0,0,0
575492,0,1,0,0,0,0,0,1
284893,1,1,0,3,0,0,0,1
1332227,0,1,0,3,0,0,0,0
280668,0,0,0,0,1,0,0,1
892899,1,1,0,0,0,1,0,0
182361,1,1,5,41,0,12,0,3
502570,0,1,0,1,0,0,0,0
263344,0,1,1,0,0,0,0,0
45169,1,1,0,0,0,0,0,1
275462,1,1,0,7,0,0,0,0
511062,1,1,0,0,0,6,0,0
906421,1,1,0,1,0,0,0,2
1040975,1,1,34,28,0,42,1,0
1040137,1,1,13,21,0,0,0,0
254218,0,1,1,0,0,0,2,4
718660,0,1,0,1,0,0,0,9
739779,1,1,0,1,0,32,0,0
855299,1,1,1,0,0,0,0,0
327040,0,1,1,0,0,0,0,0
579925,1,1,0,1,0,0,0,0
94159,1,1,0,0,0,3,0,0
1009493,0,1,0,9,0,0,0,2
453470,0,1,0,0,0,0,0,2
336824,1,1,0,0,0,4,0,0
848047,1,1,0,0,0,0,0,1
54386,0,0,0,0,0,0,0,1
276054,1,1,3,0,0,1,0,0
942393,0,1,0,3,0,0,0,0
1334020,0,1,1,2,0,0,0,0
1114657,0,1,0,0,0,0,0,3
122771,0,1,0,1,0,0,0,1
1403289,0,1,0,0,0,0,0,2
617643,0,1,0,0,0,0,0,1
1127529,1,1,4,0,0,1,0,0
23549,0,1,0,0,0,0,0,1
496474,1,1,0,12,0,6,0,0
412970,0,1,0,1,0,0,0,0
164635,0,1,0,0,0,11,0,2
461078,0,1,0,0,0,0,0,1
20787,0,1,3,0,0,0,0,0
986446,1,1,0,4,0,0,0,2
1410896,1,1,0,1,0,3,0,6
1162312,1,1,3,0,0,4,0,0
152508,0,1,3,0,0,0,0,0
238672,0,1,0,0,0,0,0,1
248364,1,1,6,2,0,29,0,0
1248725,1,1,0,1,0,0,0,2
587263,0,1,0,1,0,0,0,0
467497,0,1,1,1,0,0,0,0
1341844,1,1,1,20,0,6,0,2
915217,0,0,0,0,0,0,0,1
462000,0,1,0,1,0,0,0,1
1128081,1,0,0,0,0,12,0,0
362579,0,1,0,0,0,0,0,1
52967,1,1,0,0,0,0,0,2
1060617,0,1,0,0,0,0,0,2
893518,1,1,0,0,0,0,0,5
1005325,0,1,0,0,0,0,0,1
383742,1,1,9,98,0,0,0,1
427961,1,1,0,0,0,0,0,2
1336258,1,1,0,0,0,0,0,2
1366444,0,1,1,0,0,0,0,0
782089,1,1,1,0,0,6,0,0
274467,1,1,0,0,0,0,0,2
66634,0,1,0,0,0,0,0,1
474705,0,1,0,0,0,0,0,1
1146960,1,1,0,1,0,0,0,0
967243,1,1,2,0,0,31,0,0
1040044,1,1,0,35,0,28,0,0
1026935,0,1,0,1,0,0,0,0
875566,0,1,0,7,0,0,0,0
531411,1,1,0,0,0,10,0,0
1015852,0,1,0,1,0,0,0,0
533363,0,1,0,0,0,0,0,2
1354125,1,1,0,1,0,0,0,0
1124582,0,1,0,0,0,0,0,3
1097992,0,1,1,0,0,0,0,1
1278085,0,1,0,9,0,0,0,0
525973,1,0,0,1,0,0,0,2
909294,0,1,0,0,0,0,0,1
963789,1,1,0,5,0,0,0,0
1233212,1,1,1,31,0,0,0,0
654153,0,1,0,0,0,0,0,1
688659,1,1,0,0,0,5,0,0
1111636,0,1,0,0,0,0,0,1
59203,1,0,0,0,0,0,0,2
1266595,1,1,0,3,0,0,0,0
561407,0,1,0,0,0,0,0,1
705453,1,1,0,4,0,0,0,0
1322924,0,1,0,0,0,0,0,1
582572,1,1,0,1,0,0,0,1
932757,0,1,0,0,0,0,0,1
1374737,0,1,0,0,0,0,0,3
1105839,0,1,0,1,0,0,0,0
322615,0,1,8,1,0,16,0,3
862551,0,1,0,7,0,0,0,0
1277690,1,1,0,0,0,6,0,1
1360462,0,1,0,1,0,0,0,0
790171,0,1,0,8,0,0,0,0
477675,1,1,0,0,0,2,0,0
945989,1,1,3,0,0,24,0,1
406104,0,1,1,0,0,1,0,0
1173259,0,1,0,5,0,0,0,0
724837,0,1,0,0,0,0,0,1
470991,0,1,0,3,0,0,0,0
369209,1,0,0,0,0,0,0,2
333304,1,1,0,0,0,0,0,1
1364689,1,1,0,3,0,0,0,0
916093,0,1,0,0,0,0,0,1
623856,1,1,0,0,0,0,0,1
1354305,1,1,0,0,0,0,0,4
820220,1,1,0,4,0,0,0,0
166663,0,1,2,1,0,0,0,3
660548,0,1,0,1,0,0,0,0
344943,1,1,0,0,0,3,0,0
138577,1,1,0,23,0,0,0,0
1329139,0,0,0,2,0,0,0,6
178913,0,1,0,0,0,0,0,2
612242,1,1,3,0,0,16,0,21
837728,1,1,0,0,0,0,0,1
900445,1,1,0,1,0,0,0,0
538241,0,1,0,0,0,0,0,5
844158,0,1,0,3,0,0,0,0
285300,0,1,0,1,0,0,0,0
941840,1,1,0,0,0,2,0,2
1349543,1,1,9,8,0,5,1,0
1059497,1,1,0,0,0,0,0,1
180276,0,1,0,1,0,0,0,0
63062,1,1,0,13,0,36,0,184
1168996,1,0,0,1,0,1,1,1
587080,1,1,0,0,0,0,0,26
422346,1,0,0,2,0,0,0,0
1187597,0,1,0,1,0,0,0,0
1214738,1,1,0,0,0,16,0,0
566604,1,1,0,0,0,9,0,0
894331,1,1,0,0,0,9,0,0
1359097,1,1,0,1,0,0,0,0
796312,0,1,0,1,0,0,0,0
897369,1,0,0,1,0,1,0,0
343813,1,1,0,0,0,1,0,0
444910,1,1,0,1,0,0,0,0
927921,0,1,0,0,0,0,0,1
1408806,0,1,0,0,0,0,0,2
1113656,0,1,0,1,0,0,0,2
510586,1,1,1,1,0,0,0,1
1352087,1,1,0,1,0,0,0,1
426523,0,1,1,0,0,0,0,0
1403946,1,1,0,9,0,0,0,0
172973,1,1,0,0,0,0,0,1
1200469,1,1,0,0,0,1,0,0
92556,0,1,0,1,0,0,0,0
72595,0,1,0,0,0,0,0,1
517531,0,1,1,0,0,0,0,0
973296,1,1,0,1,0,0,0,4
434596,1,1,0,0,0,0,0,1
1233146,0,1,0,0,0,0,0,1
858508,0,1,0,5,0,0,0,0
116135,1,1,1,0,0,0,0,1
140439,1,1,5,2,0,32,0,7
263182,0,0,0,0,0,0,0,2
947872,0,1,0,1,0,0,0,0
537221,1,1,0,0,0,0,0,3
1298722,1,1,0,1,0,0,0,0
1272233,0,1,0,0,0,0,0,2
7413,1,1,1,5,0,3,0,0
518958,0,1,0,0,0,0,0,2
1007122,1,1,0,0,0,1,0,1
687748,1,1,0,0,0,5,0,1
662760,0,1,1,1,0,0,0,15
203675,1,1,0,0,0,0,0,2
292406,0,1,1,0,0,0,0,0
1326135,1,1,1,0,0,2,0,1
613054,0,1,0,2,0,0,0,0
1149291,0,1,0,2,0,0,0,0
1362623,1,1,0,0,0,0,0,1
1091096,0,1,0,0,0,0,0,1
640770,0,1,0,0,0,0,0,1
209636,0,1,0,0,0,0,0,1
1154091,1,1,0,0,0,0,0,1
980292,0,1,0,1,0,0,0,0
141862,1,1,2,1,0,6,0,2
806232,0,1,0,0,0,0,0,3
488845,0,1,0,0,0,0,0,1
1010437,0,1,0,10,0,0,0,0
1244869,0,0,0,6,0,0,0,0
205589,1,1,0,1,0,0,0,0
1118836,0,0,0,0,0,0,0,1
1377438,0,1,2,0,0,0,0,0
869916,0,1,0,0,0,0,0,4
992855,1,1,0,3,0,10,0,1
410937,0,1,0,1,0,0,0,0
443503,0,1,0,3,0,0,0,0
498433,1,0,0,0,0,1,0,0
981205,0,1,0,1,0,0,0,0
1298561,1,0,0,1,0,0,0,0
60961,1,1,0,6,0,4,0,0
119192,0,1,5,15,0,11,0,0
888821,0,1,1,0,0,0,0,0
712231,1,1,0,0,0,0,0,1
356069,0,1,0,1,0,0,0,0
1120628,1,1,0,2,0,0,0,1
56950,0,1,0,3,0,0,0,0
1143430,0,1,0,0,0,0,0,1
565316,0,1,0,0,0,0,0,1
542437,1,1,0,4,0,2,0,1
471848,0,1,0,3,0,0,0,1
1036957,0,1,0,0,0,0,0,2
748869,0,1,0,6,0,0,0,0
518321,0,0,0,1,0,0,0,2
1165933,0,0,0,0,0,0,0,1
992489,0,1,0,0,0,0,0,1
29339,1,1,0,0,0,0,0,1
249246,1,1,0,1,0,0,0,1
156855,1,1,4,0,0,1,0,4
1239145,0,1,1,0,0,0,0,0
383713,1,1,0,0,0,0,0,2
206996,0,1,0,0,0,0,0,2
295155,0,1,0,0,0,0,0,1
308254,1,1,0,0,0,0,0,11
803765,0,1,2,0,0,0,0,0
859138,1,1,12,0,0,4,0,0
153065,1,1,0,0,0,0,0,31
704948,1,1,0,0,0,0,0,1
1227999,0,1,0,1,0,0,0,0
1180153,0,1,0,0,0,0,0,1
687857,1,1,0,0,0,7,0,0
365020,1,0,0,0,0,0,0,1
884624,1,1,0,1,0,0,0,0
524306,1,0,0,5,0,54,0,9
1017930,0,1,2,0,0,0,0,0
719943,1,1,0,1,0,0,0,0
1338542,1,1,0,0,0,0,0,2
125812,0,1,0,0,0,0,0,1
1319851,1,1,0,1,0,0,0,0
775555,1,1,0,0,0,1,0,0
894182,0,1,0,0,0,0,0,5
1065649,0,0,13,0,6,0,0,4
1040451,0,0,0,0,0,0,0,4
109456,0,1,0,0,0,0,0,1
746814,0,1,0,1,0,0,0,0
833790,1,1,0,0,0,9,0,4
69154,1,1,0,0,0,0,0,1
892312,1,1,1,8,0,0,0,0
333151,0,1,0,0,0,0,0,2
627239,0,1,0,0,0,0,0,1
10845,0,1,0,0,0,0,0,1
920744,0,0,2,25,1,0,0,5
285740,0,1,0,0,0,0,0,1
515448,0,1,0,0,0,0,0,1
844973,0,1,1,6,0,0,0,1
398260,1,1,0,0,0,1,0,2
743178,0,1,0,0,0,0,0,3
6361,0,1,0,0,0,0,0,2
586520,1,1,0,1,0,0,0,0
123851,0,1,1,0,0,0,0,2
322059,1,1,1,0,0,0,0,4
21462,0,1,0,1,0,0,0,0
229232,0,1,2,4,0,0,0,0
162730,0,1,0,0,0,0,0,2
637090,1,1,0,2,0,0,0,1
883782,0,1,0,1,0,0,0,1
649342,1,1,3,21,0,3,0,0
4254,1,1,26,18,0,40,0,44
672542,0,1,0,0,0,3,0,0
691927,0,1,0,0,0,0,0,5
363531,0,1,0,0,0,0,0,1
633723,0,1,0,1,0,0,0,1
1240032,0,0,0,0,2,0,0,0
1308198,0,1,0,0,0,0,0,2
927723,1,1,0,2,0,0,0,1
126275,1,1,7,3,1,10,2,5
206791,1,1,2,0,0,4,0,1
887040,0,1,0,0,0,0,0,1
730929,1,1,0,5,0,0,0,0
1025924,1,1,20,1,0,10,0,0
1263034,1,1,1,0,0,0,0,0
438628,0,1,0,0,0,0,0,1
824217,1,0,0,4,3,0,0,0
1074366,1,1,1,48,0,0,0,7
1024059,0,1,0,1,0,0,0,0
878151,0,1,1,0,0,0,0,0
17323,1,1,1,2,0,0,0,0
1310499,0,0,0,0,1,0,0,0
1391105,0,0,0,0,0,0,0,1
1226470,0,1,0,0,0,0,0,3
1362855,0,0,1,0,0,0,0,1
150853,0,1,0,1,0,0,0,0
362365,1,1,0,0,0,0,0,1
229014,1,1,0,0,0,0,0,1
1023920,0,0,0,0,0,0,0,1
890985,0,0,0,0,0,0,0,1
212856,1,1,0,0,0,0,0,8
1315293,0,1,0,0,0,0,0,2
628565,1,1,0,7,0,0,0,0
258110,1,1,0,1,0,0,0,0
608446,0,1,1,1,0,0,0,0
648454,1,0,0,0,0,0,0,1
284763,1,1,3,0,0,0,0,6
835003,1,1,0,0,0,6,0,1
559269,1,1,0,0,0,0,0,2
845370,1,1,0,6,0,0,0,0
1149820,0,1,0,1,0,0,0,0
879136,0,1,0,0,0,0,0,1
868301,0,1,0,0,0,0,0,1
617935,1,0,0,2,0,0,0,0
92769,0,1,0,0,0,0,1,0
1176648,1,1,1,0,0,0,0,0
663817,1,0,0,0,0,1,0,0
673152,0,1,0,21,0,0,0,0
1409891,0,1,0,1,0,0,0,0
734024,0,1,0,1,0,0,0,2
306273,0,0,0,2,0,0,0,2
1353911,0,1,1,0,0,0,0,0
167843,0,1,0,2,0,0,0,0
341848,0,1,0,1,0,0,0,0
70889,0,1,0,0,0,0,0,1
259026,1,1,0,0,0,5,0,0
721792,0,1,1,0,0,0,0,0
20665,1,1,0,3,0,5,0,0
661509,1,1,0,0,0,1,0,0
266063,1,1,0,0,0,0,0,4
661556,1,1,0,8,0,0,0,1
203714,0,1,0,0,0,0,0,3
1172547,1,1,0,1,0,0,0,0
1077919,1,1,0,0,0,0,0,1
989367,1,1,1,0,0,3,0,0
498399,1,1,0,12,0,0,0,0
1151974,0,1,0,1,0,0,0,0
40543,0,1,0,0,0,0,0,2
869321,0,1,1,0,0,0,0,21
927576,1,1,0,0,0,0,0,22
44813,0,1,0,0,0,0,0,1
1201691,0,1,0,1,0,0,0,0
855991,1,1,0,2,0,0,0,0
1110350,0,1,1,3,0,0,0,0
503884,0,1,0,0,0,0,0,1
1237972,1,1,0,0,0,1,0,0
1049595,1,1,0,0,0,0,0,1
1059634,0,0,0,0,0,0,0,4
492816,0,1,0,3,0,0,0,0
434198,1,1,0,0,0,0,0,5
711073,1,1,0,0,0,3,0,0
1175300,1,1,0,1,0,0,0,0
863163,0,1,0,1,0,0,0,0
115531,0,1,1,0,0,0,0,1
1190259,0,0,0,0,0,0,0,1
129411,1,1,0,2,0,0,0,0
859054,1,1,0,0,0,3,0,0
1277835,0,1,0,2,0,0,0,0
281816,0,1,0,1,0,0,0,0
803566,1,1,0,0,0,0,0,1
841153,0,1,0,0,0,2,0,0
737571,0,1,0,1,0,0,0,0
215418,0,1,0,0,0,0,0,1
850412,0,1,0,0,0,0,0,1
164668,1,1,0,3,0,0,0,0
1334021,1,0,3,30,2,5,0,23
10390,1,1,0,3,0,0,0,0
1120902,1,0,0,0,0,1,0,1
1212331,1,1,11,10,0,7,0,0
837124,0,1,0,3,0,0,0,2
955148,1,1,0,0,0,11,0,1
71490,0,1,0,1,0,0,0,0
45778,1,1,0,1,0,0,0,0
144059,1,1,26,0,2,1,4,11
631358,1,1,0,0,0,0,0,1
222985,1,1,0,0,0,0,0,1
278396,1,1,0,2,0,0,0,0
1041799,1,1,0,0,0,0,0,1
1246113,1,1,0,0,0,0,0,1
432186,1,1,0,0,0,0,0,2
152624,1,1,0,3,0,0,0,0
791954,0,1,0,3,0,0,1,0
1363754,0,0,1,0,0,0,0,1
1364074,0,1,0,4,0,0,0,0
416346,0,1,0,2,0,0,0,0
1168371,0,1,0,0,0,0,0,1
527150,1,1,0,0,0,0,0,1
1079932,0,1,0,2,0,0,0,0
248385,1,1,0,3,0,0,0,0
1240279,0,1,1,0,0,0,0,1
567725,1,1,2,57,0,0,0,5
433458,1,1,1,10,0,0,0,0
1266849,1,1,0,0,0,0,0,1
491010,0,1,0,0,0,0,0,1
805316,0,0,0,3,0,0,0,0
1288076,0,1,0,0,0,0,0,1
1070074,0,1,0,0,0,0,0,1
1276576,0,1,0,0,0,0,0,1
742946,1,0,0,0,0,0,0,1
1042667,1,1,0,0,0,0,0,6
795557,0,1,1,5,0,0,0,1
40728,1,1,0,0,0,8,0,0
814425,0,1,0,0,0,0,0,1
361003,1,1,0,3,0,0,0,1
113849,0,1,0,0,0,0,0,1
377229,0,1,0,0,0,0,0,2
1333344,0,1,0,0,0,0,0,4
1366007,0,1,0,0,0,0,0,5
331520,0,1,0,16,0,0,0,1
240124,0,1,0,2,0,0,0,0
195505,0,1,0,2,0,0,0,0
43807,1,1,0,1,0,0,0,0
344202,0,1,0,8,0,0,0,2
1049195,0,1,0,0,0,0,0,1
228005,0,1,0,7,0,0,0,0
623045,0,1,1,0,0,0,0,0
607598,1,1,0,21,0,0,0,0
1091898,1,1,0,4,0,8,0,0
651790,0,1,0,0,0,0,0,1
1085295,0,1,1,3,0,0,0,0
843495,1,1,0,0,0,0,0,1
711567,1,1,0,1,0,0,0,1
693330,1,1,0,7,0,0,0,0
1059736,1,1,2,0,0,0,0,6
501932,1,1,0,0,0,2,0,1
1001660,1,1,0,0,0,0,0,6
771536,0,1,0,0,0,0,0,1
150704,0,1,1,6,0,2,0,0
381052,1,1,3,67,0,1,0,0
871596,1,1,1,0,0,3,0,0
733146,1,1,1,0,0,0,0,0
985597,0,1,0,0,0,0,0,3
1080425,0,1,0,0,0,0,0,1
1151105,1,0,0,0,0,2,0,0
228731,1,1,0,0,0,0,0,1
1096636,1,1,5,0,0,12,0,3
517045,0,1,0,3,0,0,0,0
183851,1,1,0,0,0,0,0,1
82531,0,1,0,2,0,0,0,0
784460,1,1,0,4,0,0,0,0
242355,0,1,1,6,0,0,0,14
1123632,1,0,2,0,1,21,0,21
266185,0,1,0,1,0,0,0,0
256347,0,1,0,0,0,0,0,7
677550,1,1,17,16,0,67,0,0
1170265,0,0,0,6,0,0,0,7
205709,0,0,0,0,0,0,0,1
1154784,1,1,0,0,0,0,0,1
653824,1,1,0,0,0,0,0,3
1064472,0,1,7,2,0,5,0,1
1154300,1,1,0,1,0,0,0,0
863592,0,1,0,1,0,0,0,0
1122459,0,1,0,0,0,0,0,2
692572,1,1,0,0,0,0,0,3
553822,0,1,0,3,0,0,0,0
1312625,0,1,0,1,0,0,0,0
992852,1,1,0,4,0,0,0,0
513219,1,1,0,0,0,6,0,9
145940,1,1,35,52,0,3,0,0
801461,0,1,1,0,0,0,0,0
1058117,1,1,0,1,0,0,0,0
1200138,0,1,0,0,0,0,0,2
1318333,0,1,0,1,0,0,0,0
824112,1,1,17,14,0,0,0,18
1280911,0,1,1,5,0,0,0,0
1410546,0,1,3,2,0,0,0,2
422082,1,1,0,0,0,0,0,5
23991,0,1,0,1,0,0,0,1
1162517,0,1,0,0,0,0,0,1
754097,0,1,0,0,0,0,0,2
353379,0,1,0,0,0,0,0,1
668297,0,1,3,0,0,0,1,0
46770,1,1,0,0,0,2,0,0
289955,1,1,0,0,0,0,0,1
183685,0,1,0,0,0,0,0,1
939205,1,1,0,0,0,3,0,0
862616,0,1,0,1,0,0,0,0
1309275,0,1,0,0,0,0,0,3
1031087,0,0,0,0,0,0,0,4
691376,0,1,0,0,0,0,0,1
1296562,0,1,2,0,0,0,0,0
141187,1,1,0,1,0,0,0,0
887016,0,1,24,0,0,0,0,0
265830,0,1,1,0,0,0,0,0
1157590,0,1,0,0,0,0,0,1
1090054,0,1,0,0,0,0,0,1
627531,1,1,9,0,0,25,0,0
942761,1,1,0,1,0,0,0,0
861002,0,1,0,0,0,0,0,1
626991,1,1,0,3,0,0,0,3
978059,0,1,1,0,0,0,0,1
916548,1,1,0,0,0,0,0,3
827424,1,1,0,3,0,0,0,0
1217090,0,1,0,0,0,0,0,3
999956,0,1,0,4,0,0,0,0
187038,0,1,0,2,0,0,0,0
1224491,1,1,0,3,0,0,0,0
825202,1,1,0,0,0,0,0,1
1291728,1,0,0,11,0,3,0,0
957699,0,1,0,0,0,0,0,1
306145,0,1,0,14,0,0,0,0
1327233,0,1,0,1,0,0,0,1
1300778,1,1,0,0,0,8,0,0
544934,0,1,0,1,0,0,0,2
292351,0,1,4,0,0,0,0,0
744007,1,1,0,0,0,6,0,0
1249101,0,1,0,0,0,0,0,4
256120,0,1,0,0,0,0,2,0
1339735,1,1,0,0,0,1,0,0
1292449,1,1,0,6,0,0,0,0
647349,1,1,0,0,0,3,0,0
665478,1,1,0,0,0,0,0,2
1352055,0,1,0,1,0,0,0,0
1388546,0,1,0,3,0,0,0,2
64601,0,1,0,25,0,0,0,0
691709,1,1,0,0,0,2,0,0
1384791,1,1,0,0,0,0,0,5
1192617,0,1,0,0,0,0,0,2
756041,0,1,0,1,0,0,0,0
707322,0,1,0,0,0,0,0,1
1269239,1,0,0,0,0,0,0,2
210647,1,1,2,0,0,0,0,0
1217795,1,1,2,14,0,16,0,0
286107,1,1,0,0,0,0,0,1
683518,1,1,0,0,0,0,0,7
518613,1,0,0,1,0,0,0,0
521258,0,1,0,7,0,0,0,0
806245,0,1,0,0,0,0,0,1
1319155,1,1,2,34,0,0,0,0
486706,1,1,0,0,0,0,0,1
618600,1,1,0,0,0,4,0,0
499543,0,1,1,0,0,0,0,0
706040,1,1,13,7,0,33,0,0
714537,0,1,1,13,0,0,0,0
971406,0,1,0,0,0,0,0,1
215135,1,1,0,0,0,0,0,1
454800,0,0,1,1,0,0,0,1
906120,0,1,0,0,0,0,0,1
323849,0,1,0,0,0,0,0,3
1346667,1,1,0,0,0,11,0,2
1397383,1,1,0,0,0,0,0,1
1192126,1,1,1,50,0,0,0,0
633823,0,1,0,0,0,0,0,1
1386753,0,1,0,0,0,0,0,3
540743,0,1,0,0,0,0,0,3
588673,0,1,3,0,0,4,0,1
1049565,0,1,0,1,0,0,0,0
438232,0,1,1,5,0,3,0,0
5309,0,1,0,0,0,0,0,1
806504,1,1,1,2,0,0,0,0
500178,0,1,0,0,0,0,0,4
663525,1,1,0,4,0,8,0,0
842937,1,1,0,0,0,0,0,1
718679,0,1,0,0,0,0,0,1
854503,0,0,0,4,0,0,0,0
673172,0,1,0,0,0,0,0,14
588872,0,1,2,0,0,0,0,2
94739,0,1,0,0,0,0,0,7
230679,1,1,1,6,0,18,0,2
313878,1,1,0,0,0,0,0,1
466243,0,1,0,3,0,0,0,0
1290983,1,1,6,54,0,97,0,3
678772,0,1,0,0,0,0,0,1
1323515,0,1,0,5,0,0,0,0
901169,0,1,0,0,0,0,0,1
673395,0,1,0,14,0,0,0,0
1029482,0,1,0,0,0,0,0,1
184393,0,1,0,9,0,0,0,0
59017,1,1,0,0,0,0,0,2
484288,1,1,0,3,0,0,0,0
540842,0,1,1,0,0,0,0,0
293719,0,0,0,0,0,0,0,3
710479,1,1,0,0,0,0,0,1
705263,1,1,1,0,0,0,0,0
681741,1,0,1,0,0,0,0,0
1062854,0,1,1,0,0,0,0,0
697272,1,1,1,0,0,31,0,0
391421,0,1,0,0,0,0,1,2
293869,1,1,2,0,0,0,0,0
922074,0,1,0,0,0,0,0,2
744090,0,1,0,3,0,0,0,2
1013504,1,1,0,0,0,0,0,1
1170184,1,1,0,0,0,4,0,0
251512,1,1,0,1,0,0,0,0
412359,0,1,2,18,0,0,0,0
1167963,0,1,3,0,0,0,0,0
931050,1,1,0,20,0,32,0,2
1212876,1,1,4,17,0,0,0,6
425048,1,0,0,35,27,99,0,29
191235,0,1,0,0,0,0,0,3
598407,0,1,0,8,0,0,0,0
199182,0,1,1,0,0,0,0,0
719604,0,1,1,0,0,0,0,0
983064,1,1,0,2,0,0,0,0
1056624,1,0,7,0,0,9,0,1
1170503,0,0,0,0,0,0,0,1
1324160,0,1,0,0,0,0,0,1
429434,1,1,0,8,0,1,0,0
517708,0,1,0,1,0,0,0,0
220630,0,1,0,0,0,0,0,1
282710,1,1,0,1,0,0,0,0
1339881,0,1,0,0,0,0,0,1
579076,0,1,0,0,0,0,0,1
433237,0,0,0,0,0,0,0,1
449924,1,1,0,0,0,1,0,0
397017,0,1,0,0,0,0,0,2
78923,1,1,10,80,0,29,0,38
1262790,1,1,0,0,0,0,0,1
126,0,1,0,1,0,0,0,0
308508,1,1,0,0,0,0,0,1
486850,1,0,0,0,0,0,0,22
1253948,1,0,0,0,0,3,0,1
217727,1,1,10,78,0,71,0,3
1053217,1,1,0,1,0,0,0,23
295644,0,1,3,0,0,0,0,1
28186,0,0,0,0,0,0,0,1
745705,0,1,0,1,0,0,0,0
1203878,1,1,2,6,0,0,0,0
55956,0,1,0,2,0,0,0,0
657477,0,1,0,0,0,0,0,1
1158991,1,1,0,91,0,2,0,0
1072601,1,1,0,0,0,0,0,6
818553,1,1,0,1,0,0,0,0
335411,0,1,0,2,0,0,0,1
2005,1,1,0,0,0,0,0,1
387154,0,1,0,1,0,0,0,0
1079715,0,1,0,0,0,0,0,1
785979,0,1,0,0,0,0,0,2
